student_id,student_name,class_name,section,date,status
S1027,Learner 28,6,A,2026-07-03,Present
S1027,Learner 28,6,A,2026-07-06,Present
S1027,Learner 28,6,A,2026-07-07,Absent
S1027,Learner 28,6,A,2026-07-08,Present
S1027,Learner 28,6,A,2026-07-09,Unexplained Absence
S1027,Learner 28,6,A,2026-07-10,Present
S1027,Learner 28,6,A,2026-07-13,Absent
S1027,Learner 28,6,A,2026-07-14,Present
S1027,Learner 28,6,A,2026-07-15,Present
S1027,Learner 28,6,A,2026-07-16,Present
S1027,Learner 28,6,A,2026-07-17,Present
S1027,Learner 28,6,A,2026-07-20,Present
S1027,Learner 28,6,A,2026-07-21,Present
S1027,Learner 28,6,A,2026-07-22,Present
S1027,Learner 28,6,A,2026-07-23,Present
S1027,Learner 28,6,A,2026-07-24,Present
S1027,Learner 28,6,A,2026-07-27,Present
S1027,Learner 28,6,A,2026-07-28,Present
S1027,Learner 28,6,A,2026-07-29,Present
S1027,Learner 28,6,A,2026-07-30,Present
S1027,Learner 28,6,A,2026-07-31,Present
S1027,Learner 28,6,A,2026-08-03,Present
S1027,Learner 28,6,A,2026-08-04,Present
S1027,Learner 28,6,A,2026-08-05,Present
S1027,Learner 28,6,A,2026-08-06,Present
S1027,Learner 28,6,A,2026-08-07,Absent
S1027,Learner 28,6,A,2026-08-10,Present
S1027,Learner 28,6,A,2026-08-11,Present
S1027,Learner 28,6,A,2026-08-12,Present
S1027,Learner 28,6,A,2026-08-13,Present
S1027,Learner 28,6,A,2026-08-14,Present
S1027,Learner 28,6,A,2026-08-17,Absent
S1027,Learner 28,6,A,2026-08-18,Present
S1027,Learner 28,6,A,2026-08-19,Absent
S1027,Learner 28,6,A,2026-08-20,Present
S1027,Learner 28,6,A,2026-08-21,Present
S1027,Learner 28,6,A,2026-08-24,Present
S1028,Learner 29,7,B,2026-06-26,Present
S1028,Learner 29,7,B,2026-06-29,Present
S1028,Learner 29,7,B,2026-06-30,Present
S1028,Learner 29,7,B,2026-07-01,Present
S1028,Learner 29,7,B,2026-07-02,Present
S1028,Learner 29,7,B,2026-07-03,Present
S1028,Learner 29,7,B,2026-07-06,Present
S1028,Learner 29,7,B,2026-07-07,Present
S1028,Learner 29,7,B,2026-07-08,Present
S1028,Learner 29,7,B,2026-07-09,Present
S1028,Learner 29,7,B,2026-07-10,Present
S1028,Learner 29,7,B,2026-07-13,Present
S1028,Learner 29,7,B,2026-07-14,Present
S1028,Learner 29,7,B,2026-07-15,Present
S1028,Learner 29,7,B,2026-07-16,Present
S1028,Learner 29,7,B,2026-07-17,Present
S1028,Learner 29,7,B,2026-07-20,Present
S1028,Learner 29,7,B,2026-07-21,Present
S1028,Learner 29,7,B,2026-07-22,Unexplained Absence
S1028,Learner 29,7,B,2026-07-23,Present
S1028,Learner 29,7,B,2026-07-24,Present
S1028,Learner 29,7,B,2026-07-27,Present
S1028,Learner 29,7,B,2026-07-28,Absent
S1028,Learner 29,7,B,2026-07-29,Present
S1028,Learner 29,7,B,2026-07-30,Present
S1028,Learner 29,7,B,2026-07-31,Present
S1028,Learner 29,7,B,2026-08-03,Present
S1028,Learner 29,7,B,2026-08-04,Present
S1028,Learner 29,7,B,2026-08-05,Present
S1028,Learner 29,7,B,2026-08-06,Present
S1028,Learner 29,7,B,2026-08-07,Present
S1028,Learner 29,7,B,2026-08-10,Present
S1028,Learner 29,7,B,2026-08-11,Unexplained Absence
S1028,Learner 29,7,B,2026-08-12,Present
S1028,Learner 29,7,B,2026-08-13,Present
S1028,Learner 29,7,B,2026-08-14,Present
S1028,Learner 29,7,B,2026-08-17,Present
S1028,Learner 29,7,B,2026-08-18,Absent
S1028,Learner 29,7,B,2026-08-19,Present
S1028,Learner 29,7,B,2026-08-20,Present
S1028,Learner 29,7,B,2026-08-21,Present
S1028,Learner 29,7,B,2026-08-24,Present
S1029,Learner 30,8,C,2026-06-26,Present
S1029,Learner 30,8,C,2026-06-29,Present
S1029,Learner 30,8,C,2026-06-30,Present
S1029,Learner 30,8,C,2026-07-01,Present
S1029,Learner 30,8,C,2026-07-02,Present
S1029,Learner 30,8,C,2026-07-03,Present
S1029,Learner 30,8,C,2026-07-06,Present
S1029,Learner 30,8,C,2026-07-07,Present
S1029,Learner 30,8,C,2026-07-08,Present
S1029,Learner 30,8,C,2026-07-09,Present
S1029,Learner 30,8,C,2026-07-10,Present
S1029,Learner 30,8,C,2026-07-13,Present
S1029,Learner 30,8,C,2026-07-14,Present
S1029,Learner 30,8,C,2026-07-15,Present
S1029,Learner 30,8,C,2026-07-16,Present
S1029,Learner 30,8,C,2026-07-17,Present
S1029,Learner 30,8,C,2026-07-20,Present
S1029,Learner 30,8,C,2026-07-21,Present
S1029,Learner 30,8,C,2026-07-22,Present
S1029,Learner 30,8,C,2026-07-23,Present
S1029,Learner 30,8,C,2026-07-24,Absent
S1029,Learner 30,8,C,2026-07-27,Present
S1029,Learner 30,8,C,2026-07-28,Present
S1029,Learner 30,8,C,2026-07-29,Present
S1029,Learner 30,8,C,2026-07-30,Present
S1029,Learner 30,8,C,2026-07-31,Present
S1029,Learner 30,8,C,2026-08-03,Present
S1029,Learner 30,8,C,2026-08-04,Present
S1029,Learner 30,8,C,2026-08-05,Present
S1029,Learner 30,8,C,2026-08-06,Present
S1029,Learner 30,8,C,2026-08-07,Present
S1029,Learner 30,8,C,2026-08-10,Present
S1029,Learner 30,8,C,2026-08-11,Present
S1029,Learner 30,8,C,2026-08-12,Present
S1029,Learner 30,8,C,2026-08-13,Present
S1029,Learner 30,8,C,2026-08-14,Present
S1029,Learner 30,8,C,2026-08-17,Present
S1029,Learner 30,8,C,2026-08-18,Present
S1029,Learner 30,8,C,2026-08-19,Present
S1029,Learner 30,8,C,2026-08-20,Present
S1029,Learner 30,8,C,2026-08-21,Present
S1029,Learner 30,8,C,2026-08-24,Present
S1030,Learner 31,6,A,2026-06-26,Present
S1030,Learner 31,6,A,2026-06-29,Present
S1030,Learner 31,6,A,2026-06-30,Present
S1030,Learner 31,6,A,2026-07-01,Present
S1030,Learner 31,6,A,2026-07-02,Present
S1030,Learner 31,6,A,2026-07-03,Present
S1030,Learner 31,6,A,2026-07-06,Present
S1030,Learner 31,6,A,2026-07-07,Present
S1030,Learner 31,6,A,2026-07-08,Present
S1030,Learner 31,6,A,2026-07-09,Present
S1030,Learner 31,6,A,2026-07-10,Present
S1030,Learner 31,6,A,2026-07-13,Present
S1030,Learner 31,6,A,2026-07-14,Present
S1030,Learner 31,6,A,2026-07-15,Present
S1030,Learner 31,6,A,2026-07-16,Present
S1030,Learner 31,6,A,2026-07-17,Absent
S1030,Learner 31,6,A,2026-07-20,Present
S1030,Learner 31,6,A,2026-07-21,Present
S1030,Learner 31,6,A,2026-07-22,Present
S1030,Learner 31,6,A,2026-07-23,Present
S1030,Learner 31,6,A,2026-07-24,Present
S1030,Learner 31,6,A,2026-07-27,Present
S1030,Learner 31,6,A,2026-07-28,Present
S1030,Learner 31,6,A,2026-07-29,Present
S1030,Learner 31,6,A,2026-07-30,Present
S1030,Learner 31,6,A,2026-07-31,Present
S1030,Learner 31,6,A,2026-08-03,Present
S1030,Learner 31,6,A,2026-08-04,Present
S1030,Learner 31,6,A,2026-08-05,Present
S1030,Learner 31,6,A,2026-08-06,Present
S1030,Learner 31,6,A,2026-08-07,Present
S1030,Learner 31,6,A,2026-08-10,Present
S1030,Learner 31,6,A,2026-08-11,Present
S1030,Learner 31,6,A,2026-08-12,Present
S1030,Learner 31,6,A,2026-08-13,Present
S1030,Learner 31,6,A,2026-08-14,Present
S1030,Learner 31,6,A,2026-08-17,Present
S1030,Learner 31,6,A,2026-08-18,Present
S1030,Learner 31,6,A,2026-08-19,Present
S1030,Learner 31,6,A,2026-08-20,Present
S1030,Learner 31,6,A,2026-08-21,Present
S1030,Learner 31,6,A,2026-08-24,Present
S1031,Learner 32,7,B,2026-06-26,Present
S1031,Learner 32,7,B,2026-06-29,Present
S1031,Learner 32,7,B,2026-06-30,Present
S1031,Learner 32,7,B,2026-07-01,Present
S1031,Learner 32,7,B,2026-07-02,Present
S1031,Learner 32,7,B,2026-07-03,Present
S1031,Learner 32,7,B,2026-07-06,Present
S1031,Learner 32,7,B,2026-07-07,Present
S1031,Learner 32,7,B,2026-07-08,Present
S1031,Learner 32,7,B,2026-07-09,Present
S1031,Learner 32,7,B,2026-07-10,Present
S1031,Learner 32,7,B,2026-07-13,Present
S1031,Learner 32,7,B,2026-07-14,Present
S1031,Learner 32,7,B,2026-07-15,Present
S1031,Learner 32,7,B,2026-07-16,Present
S1031,Learner 32,7,B,2026-07-17,Present
S1031,Learner 32,7,B,2026-07-20,Present
S1031,Learner 32,7,B,2026-07-21,Unexplained Absence
S1031,Learner 32,7,B,2026-07-22,Present
S1031,Learner 32,7,B,2026-07-23,Present
S1031,Learner 32,7,B,2026-07-24,Present
S1031,Learner 32,7,B,2026-07-27,Present
S1031,Learner 32,7,B,2026-07-28,Present
S1031,Learner 32,7,B,2026-07-29,Present
S1031,Learner 32,7,B,2026-07-30,Present
S1031,Learner 32,7,B,2026-07-31,Absent
S1031,Learner 32,7,B,2026-08-03,Present
S1031,Learner 32,7,B,2026-08-04,Present
S1031,Learner 32,7,B,2026-08-05,Present
S1031,Learner 32,7,B,2026-08-06,Present
S1031,Learner 32,7,B,2026-08-07,Present
S1031,Learner 32,7,B,2026-08-10,Present
S1031,Learner 32,7,B,2026-08-11,Present
S1031,Learner 32,7,B,2026-08-12,Present
S1031,Learner 32,7,B,2026-08-13,Present
S1031,Learner 32,7,B,2026-08-14,Present
S1031,Learner 32,7,B,2026-08-17,Present
S1031,Learner 32,7,B,2026-08-18,Present
S1031,Learner 32,7,B,2026-08-19,Present
S1031,Learner 32,7,B,2026-08-20,Present
S1031,Learner 32,7,B,2026-08-21,Present
S1031,Learner 32,7,B,2026-08-24,Present
S1032,Learner 33,8,C,2026-06-26,Present
S1032,Learner 33,8,C,2026-06-29,Present
S1032,Learner 33,8,C,2026-06-30,Present
S1032,Learner 33,8,C,2026-07-01,Present
S1032,Learner 33,8,C,2026-07-02,Present
S1032,Learner 33,8,C,2026-07-03,Present
S1032,Learner 33,8,C,2026-07-06,Absent
S1032,Learner 33,8,C,2026-07-07,Present
S1032,Learner 33,8,C,2026-07-08,Present
S1032,Learner 33,8,C,2026-07-09,Present
S1032,Learner 33,8,C,2026-07-10,Present
S1032,Learner 33,8,C,2026-07-13,Present
S1032,Learner 33,8,C,2026-07-14,Present
S1032,Learner 33,8,C,2026-07-15,Present
S1032,Learner 33,8,C,2026-07-16,Present
S1032,Learner 33,8,C,2026-07-17,Present
S1032,Learner 33,8,C,2026-07-20,Present
S1032,Learner 33,8,C,2026-07-21,Present
S1032,Learner 33,8,C,2026-07-22,Present
S1032,Learner 33,8,C,2026-07-23,Present
S1032,Learner 33,8,C,2026-07-24,Present
S1032,Learner 33,8,C,2026-07-27,Present
S1032,Learner 33,8,C,2026-07-28,Present
S1032,Learner 33,8,C,2026-07-29,Present
S1032,Learner 33,8,C,2026-07-30,Present
S1032,Learner 33,8,C,2026-07-31,Present
S1032,Learner 33,8,C,2026-08-03,Present
S1032,Learner 33,8,C,2026-08-04,Present
S1032,Learner 33,8,C,2026-08-05,Present
S1032,Learner 33,8,C,2026-08-06,Present
S1032,Learner 33,8,C,2026-08-07,Present
S1032,Learner 33,8,C,2026-08-10,Present
S1032,Learner 33,8,C,2026-08-11,Present
S1032,Learner 33,8,C,2026-08-12,Present
S1032,Learner 33,8,C,2026-08-13,Present
S1032,Learner 33,8,C,2026-08-14,Present
S1032,Learner 33,8,C,2026-08-17,Present
S1032,Learner 33,8,C,2026-08-18,Present
S1032,Learner 33,8,C,2026-08-19,Present
S1032,Learner 33,8,C,2026-08-20,Present
S1032,Learner 33,8,C,2026-08-21,Present
S1032,Learner 33,8,C,2026-08-24,Present
S1033,Learner 34,6,A,2026-06-26,Present
S1033,Learner 34,6,A,2026-06-29,Present
S1033,Learner 34,6,A,2026-06-30,Present
S1033,Learner 34,6,A,2026-07-01,Present
S1033,Learner 34,6,A,2026-07-02,Present
S1033,Learner 34,6,A,2026-07-03,Present
S1033,Learner 34,6,A,2026-07-06,Present
S1033,Learner 34,6,A,2026-07-07,Present
S1033,Learner 34,6,A,2026-07-08,Present
S1033,Learner 34,6,A,2026-07-09,Present
S1033,Learner 34,6,A,2026-07-10,Present
S1033,Learner 34,6,A,2026-07-13,Present
S1033,Learner 34,6,A,2026-07-14,Present
S1033,Learner 34,6,A,2026-07-15,Present
S1033,Learner 34,6,A,2026-07-16,Present
S1033,Learner 34,6,A,2026-07-17,Present
S1033,Learner 34,6,A,2026-07-20,Present
S1033,Learner 34,6,A,2026-07-21,Present
S1033,Learner 34,6,A,2026-07-22,Present
S1033,Learner 34,6,A,2026-07-23,Present
S1033,Learner 34,6,A,2026-07-24,Present
S1033,Learner 34,6,A,2026-07-27,Present
S1033,Learner 34,6,A,2026-07-28,Present
S1033,Learner 34,6,A,2026-07-29,Present
S1033,Learner 34,6,A,2026-07-30,Absent
S1033,Learner 34,6,A,2026-07-31,Present
S1033,Learner 34,6,A,2026-08-03,Present
S1033,Learner 34,6,A,2026-08-04,Present
S1033,Learner 34,6,A,2026-08-05,Present
S1033,Learner 34,6,A,2026-08-06,Present
S1033,Learner 34,6,A,2026-08-07,Present
S1033,Learner 34,6,A,2026-08-10,Present
S1033,Learner 34,6,A,2026-08-11,Present
S1033,Learner 34,6,A,2026-08-12,Present
S1033,Learner 34,6,A,2026-08-13,Unexplained Absence
S1033,Learner 34,6,A,2026-08-14,Present
S1033,Learner 34,6,A,2026-08-17,Present
S1033,Learner 34,6,A,2026-08-18,Present
S1033,Learner 34,6,A,2026-08-19,Present
S1033,Learner 34,6,A,2026-08-20,Present
S1033,Learner 34,6,A,2026-08-21,Present
S1033,Learner 34,6,A,2026-08-24,Present
S1034,Learner 35,7,B,2026-06-26,Present
S1034,Learner 35,7,B,2026-06-29,Present
S1034,Learner 35,7,B,2026-06-30,Present
S1034,Learner 35,7,B,2026-07-01,Present
S1034,Learner 35,7,B,2026-07-02,Present
S1034,Learner 35,7,B,2026-07-03,Present
S1034,Learner 35,7,B,2026-07-06,Present
S1034,Learner 35,7,B,2026-07-07,Present
S1034,Learner 35,7,B,2026-07-08,Present
S1034,Learner 35,7,B,2026-07-09,Present
S1034,Learner 35,7,B,2026-07-10,Present
S1034,Learner 35,7,B,2026-07-13,Absent
S1034,Learner 35,7,B,2026-07-14,Present
S1034,Learner 35,7,B,2026-07-15,Present
S1034,Learner 35,7,B,2026-07-16,Present
S1034,Learner 35,7,B,2026-07-17,Present
S1034,Learner 35,7,B,2026-07-20,Present
S1034,Learner 35,7,B,2026-07-21,Present
S1034,Learner 35,7,B,2026-07-22,Present
S1034,Learner 35,7,B,2026-07-23,Present
S1034,Learner 35,7,B,2026-07-24,Present
S1034,Learner 35,7,B,2026-07-27,Present
S1034,Learner 35,7,B,2026-07-28,Present
S1034,Learner 35,7,B,2026-07-29,Present
S1034,Learner 35,7,B,2026-07-30,Present
S1034,Learner 35,7,B,2026-07-31,Present
S1034,Learner 35,7,B,2026-08-03,Present
S1034,Learner 35,7,B,2026-08-04,Present
S1034,Learner 35,7,B,2026-08-05,Present
S1034,Learner 35,7,B,2026-08-06,Present
S1034,Learner 35,7,B,2026-08-07,Present
S1034,Learner 35,7,B,2026-08-10,Present
S1034,Learner 35,7,B,2026-08-11,Present
S1034,Learner 35,7,B,2026-08-12,Present
S1034,Learner 35,7,B,2026-08-13,Present
S1034,Learner 35,7,B,2026-08-14,Absent
S1034,Learner 35,7,B,2026-08-17,Present
S1034,Learner 35,7,B,2026-08-18,Present
S1034,Learner 35,7,B,2026-08-19,Present
S1034,Learner 35,7,B,2026-08-20,Absent
S1034,Learner 35,7,B,2026-08-21,Present
S1034,Learner 35,7,B,2026-08-24,Present
S1035,Learner 36,8,C,2026-06-26,Present
S1035,Learner 36,8,C,2026-06-29,Absent
S1035,Learner 36,8,C,2026-06-30,Present
S1035,Learner 36,8,C,2026-07-01,Present
S1035,Learner 36,8,C,2026-07-02,Present
S1035,Learner 36,8,C,2026-07-03,Present
S1035,Learner 36,8,C,2026-07-06,Present
S1035,Learner 36,8,C,2026-07-07,Present
S1035,Learner 36,8,C,2026-07-08,Present
S1035,Learner 36,8,C,2026-07-09,Present
S1035,Learner 36,8,C,2026-07-10,Present
S1035,Learner 36,8,C,2026-07-13,Present
S1035,Learner 36,8,C,2026-07-14,Present
S1035,Learner 36,8,C,2026-07-15,Present
S1035,Learner 36,8,C,2026-07-16,Present
S1035,Learner 36,8,C,2026-07-17,Present
S1035,Learner 36,8,C,2026-07-20,Present
S1035,Learner 36,8,C,2026-07-21,Present
S1035,Learner 36,8,C,2026-07-22,Present
S1035,Learner 36,8,C,2026-07-23,Present
S1035,Learner 36,8,C,2026-07-24,Present
S1035,Learner 36,8,C,2026-07-27,Present
S1035,Learner 36,8,C,2026-07-28,Present
S1035,Learner 36,8,C,2026-07-29,Present
S1035,Learner 36,8,C,2026-07-30,Present
S1035,Learner 36,8,C,2026-07-31,Present
S1035,Learner 36,8,C,2026-08-03,Present
S1035,Learner 36,8,C,2026-08-04,Present
S1035,Learner 36,8,C,2026-08-05,Present
S1035,Learner 36,8,C,2026-08-06,Present
S1035,Learner 36,8,C,2026-08-07,Present
S1035,Learner 36,8,C,2026-08-10,Present
S1035,Learner 36,8,C,2026-08-11,Present
S1035,Learner 36,8,C,2026-08-12,Present
S1035,Learner 36,8,C,2026-08-13,Present
S1035,Learner 36,8,C,2026-08-14,Present
S1035,Learner 36,8,C,2026-08-17,Present
S1035,Learner 36,8,C,2026-08-18,Present
S1035,Learner 36,8,C,2026-08-19,Present
S1035,Learner 36,8,C,2026-08-20,Present
S1035,Learner 36,8,C,2026-08-21,Present
S1035,Learner 36,8,C,2026-08-24,Present
S1036,Learner 37,6,A,2026-06-26,Absent
S1036,Learner 37,6,A,2026-06-29,Present
S1036,Learner 37,6,A,2026-06-30,Absent
S1036,Learner 37,6,A,2026-07-01,Present
S1036,Learner 37,6,A,2026-07-02,Present
S1036,Learner 37,6,A,2026-07-03,Absent
S1036,Learner 37,6,A,2026-07-06,Present
S1036,Learner 37,6,A,2026-07-07,Present
S1036,Learner 37,6,A,2026-07-08,Present
S1036,Learner 37,6,A,2026-07-09,Present
S1036,Learner 37,6,A,2026-07-10,Present
S1036,Learner 37,6,A,2026-07-13,Present
S1036,Learner 37,6,A,2026-07-14,Absent
S1036,Learner 37,6,A,2026-07-15,Present
S1036,Learner 37,6,A,2026-07-16,Present
S1036,Learner 37,6,A,2026-07-17,Present
S1036,Learner 37,6,A,2026-07-20,Present
S1036,Learner 37,6,A,2026-07-21,Present
S1036,Learner 37,6,A,2026-07-22,Absent
S1036,Learner 37,6,A,2026-07-23,Present
S1036,Learner 37,6,A,2026-07-24,Absent
S1036,Learner 37,6,A,2026-07-27,Present
S1036,Learner 37,6,A,2026-07-28,Present
S1036,Learner 37,6,A,2026-07-29,Present
S1036,Learner 37,6,A,2026-07-30,Present
S1036,Learner 37,6,A,2026-07-31,Present
S1036,Learner 37,6,A,2026-08-03,Present
S1036,Learner 37,6,A,2026-08-04,Absent
S1036,Learner 37,6,A,2026-08-05,Present
S1036,Learner 37,6,A,2026-08-06,Present
S1036,Learner 37,6,A,2026-08-07,Present
S1036,Learner 37,6,A,2026-08-10,Absent
S1036,Learner 37,6,A,2026-08-11,Absent
S1036,Learner 37,6,A,2026-08-12,Absent
S1036,Learner 37,6,A,2026-08-13,Present
S1036,Learner 37,6,A,2026-08-14,Unexplained Absence
S1036,Learner 37,6,A,2026-08-17,Unexplained Absence
S1036,Learner 37,6,A,2026-08-18,Unexplained Absence
S1036,Learner 37,6,A,2026-08-19,Unexplained Absence
S1036,Learner 37,6,A,2026-08-20,Unexplained Absence
S1036,Learner 37,6,A,2026-08-21,Absent
S1036,Learner 37,6,A,2026-08-24,Absent
S1037,Learner 38,7,B,2026-06-26,Present
S1037,Learner 38,7,B,2026-06-29,Absent
S1037,Learner 38,7,B,2026-06-30,Present
S1037,Learner 38,7,B,2026-07-01,Present
S1037,Learner 38,7,B,2026-07-02,Present
S1037,Learner 38,7,B,2026-07-03,Present
S1037,Learner 38,7,B,2026-07-06,Unexplained Absence
S1037,Learner 38,7,B,2026-07-07,Present
S1037,Learner 38,7,B,2026-07-08,Present
S1037,Learner 38,7,B,2026-07-09,Absent
S1037,Learner 38,7,B,2026-07-10,Present
S1037,Learner 38,7,B,2026-07-13,Present
S1037,Learner 38,7,B,2026-07-14,Present
S1037,Learner 38,7,B,2026-07-15,Absent
S1037,Learner 38,7,B,2026-07-16,Present
S1037,Learner 38,7,B,2026-07-17,Present
S1037,Learner 38,7,B,2026-07-20,Present
S1037,Learner 38,7,B,2026-07-21,Present
S1037,Learner 38,7,B,2026-07-22,Absent
S1037,Learner 38,7,B,2026-07-23,Unexplained Absence
S1037,Learner 38,7,B,2026-07-24,Absent
S1037,Learner 38,7,B,2026-07-27,Present
S1037,Learner 38,7,B,2026-07-28,Unexplained Absence
S1037,Learner 38,7,B,2026-07-29,Present
S1037,Learner 38,7,B,2026-07-30,Absent
S1037,Learner 38,7,B,2026-07-31,Unexplained Absence
S1037,Learner 38,7,B,2026-08-03,Present
S1037,Learner 38,7,B,2026-08-04,Unexplained Absence
S1037,Learner 38,7,B,2026-08-05,Present
S1037,Learner 38,7,B,2026-08-06,Present
S1037,Learner 38,7,B,2026-08-07,Present
S1037,Learner 38,7,B,2026-08-10,Present
S1037,Learner 38,7,B,2026-08-11,Present
S1037,Learner 38,7,B,2026-08-12,Present
S1037,Learner 38,7,B,2026-08-13,Present
S1037,Learner 38,7,B,2026-08-14,Unexplained Absence
S1037,Learner 38,7,B,2026-08-17,Unexplained Absence
S1037,Learner 38,7,B,2026-08-18,Present
S1037,Learner 38,7,B,2026-08-19,Unexplained Absence
S1037,Learner 38,7,B,2026-08-20,Absent
S1037,Learner 38,7,B,2026-08-21,Unexplained Absence
S1037,Learner 38,7,B,2026-08-24,Present
S1038,Learner 39,8,C,2026-06-26,Present
S1038,Learner 39,8,C,2026-06-29,Absent
S1038,Learner 39,8,C,2026-06-30,Present
S1038,Learner 39,8,C,2026-07-01,Present
S1038,Learner 39,8,C,2026-07-02,Present
S1038,Learner 39,8,C,2026-07-03,Absent
S1038,Learner 39,8,C,2026-07-06,Present
S1038,Learner 39,8,C,2026-07-07,Present
S1038,Learner 39,8,C,2026-07-08,Present
S1038,Learner 39,8,C,2026-07-09,Present
S1038,Learner 39,8,C,2026-07-10,Present
S1038,Learner 39,8,C,2026-07-13,Present
S1038,Learner 39,8,C,2026-07-14,Present
S1038,Learner 39,8,C,2026-07-15,Unexplained Absence
S1038,Learner 39,8,C,2026-07-16,Present
S1038,Learner 39,8,C,2026-07-17,Present
S1038,Learner 39,8,C,2026-07-20,Present
S1038,Learner 39,8,C,2026-07-21,Unexplained Absence
S1038,Learner 39,8,C,2026-07-22,Present
S1038,Learner 39,8,C,2026-07-23,Present
S1038,Learner 39,8,C,2026-07-24,Present
S1038,Learner 39,8,C,2026-07-27,Unexplained Absence
S1038,Learner 39,8,C,2026-07-28,Unexplained Absence
S1038,Learner 39,8,C,2026-07-29,Absent
S1038,Learner 39,8,C,2026-07-30,Present
S1038,Learner 39,8,C,2026-07-31,Present
S1038,Learner 39,8,C,2026-08-03,Present
S1038,Learner 39,8,C,2026-08-04,Present
S1038,Learner 39,8,C,2026-08-05,Present
S1038,Learner 39,8,C,2026-08-06,Present
S1038,Learner 39,8,C,2026-08-07,Absent
S1038,Learner 39,8,C,2026-08-10,Unexplained Absence
S1038,Learner 39,8,C,2026-08-11,Present
S1038,Learner 39,8,C,2026-08-12,Unexplained Absence
S1038,Learner 39,8,C,2026-08-13,Present
S1038,Learner 39,8,C,2026-08-14,Present
S1038,Learner 39,8,C,2026-08-17,Unexplained Absence
S1038,Learner 39,8,C,2026-08-18,Unexplained Absence
S1038,Learner 39,8,C,2026-08-19,Present
S1038,Learner 39,8,C,2026-08-20,Present
S1038,Learner 39,8,C,2026-08-21,Absent
S1038,Learner 39,8,C,2026-08-24,Present
S1039,Learner 40,6,A,2026-06-26,Present
S1039,Learner 40,6,A,2026-06-29,Present
S1039,Learner 40,6,A,2026-06-30,Present
S1039,Learner 40,6,A,2026-07-01,Present
S1039,Learner 40,6,A,2026-07-02,Present
S1039,Learner 40,6,A,2026-07-03,Present
S1039,Learner 40,6,A,2026-07-06,Present
S1039,Learner 40,6,A,2026-07-07,Present
S1039,Learner 40,6,A,2026-07-08,Present
S1039,Learner 40,6,A,2026-07-09,Present
S1039,Learner 40,6,A,2026-07-10,Present
S1039,Learner 40,6,A,2026-07-13,Present
S1039,Learner 40,6,A,2026-07-14,Present
S1039,Learner 40,6,A,2026-07-15,Present
S1039,Learner 40,6,A,2026-07-16,Present
S1039,Learner 40,6,A,2026-07-17,Present
S1039,Learner 40,6,A,2026-07-20,Present
S1039,Learner 40,6,A,2026-07-21,Present
S1039,Learner 40,6,A,2026-07-22,Present
S1039,Learner 40,6,A,2026-07-23,Present
S1039,Learner 40,6,A,2026-07-24,Present
S1039,Learner 40,6,A,2026-07-27,Present
S1039,Learner 40,6,A,2026-07-28,Present
S1039,Learner 40,6,A,2026-07-29,Present
S1039,Learner 40,6,A,2026-07-30,Present
S1039,Learner 40,6,A,2026-07-31,Unexplained Absence
S1039,Learner 40,6,A,2026-08-03,Absent
S1039,Learner 40,6,A,2026-08-04,Present
S1039,Learner 40,6,A,2026-08-05,Present
S1039,Learner 40,6,A,2026-08-06,Absent
S1039,Learner 40,6,A,2026-08-07,Unexplained Absence
S1039,Learner 40,6,A,2026-08-10,Present
S1039,Learner 40,6,A,2026-08-11,Absent
S1039,Learner 40,6,A,2026-08-12,Present
S1039,Learner 40,6,A,2026-08-13,Present
S1039,Learner 40,6,A,2026-08-14,Present
S1039,Learner 40,6,A,2026-08-17,Present
S1039,Learner 40,6,A,2026-08-18,Present
S1039,Learner 40,6,A,2026-08-19,Present
S1039,Learner 40,6,A,2026-08-20,Present
S1039,Learner 40,6,A,2026-08-21,Present
S1039,Learner 40,6,A,2026-08-24,Absent
S1040,Learner 41,7,B,2026-06-26,Present
S1040,Learner 41,7,B,2026-06-29,Present
S1040,Learner 41,7,B,2026-06-30,Present
S1040,Learner 41,7,B,2026-07-01,Present
S1040,Learner 41,7,B,2026-07-02,Present
S1040,Learner 41,7,B,2026-07-03,Present
S1040,Learner 41,7,B,2026-07-06,Present
S1040,Learner 41,7,B,2026-07-07,Absent
S1040,Learner 41,7,B,2026-07-08,Present
S1040,Learner 41,7,B,2026-07-09,Present
S1040,Learner 41,7,B,2026-07-10,Present
S1040,Learner 41,7,B,2026-07-13,Present
S1040,Learner 41,7,B,2026-07-14,Unexplained Absence
S1040,Learner 41,7,B,2026-07-15,Present
S1040,Learner 41,7,B,2026-07-16,Present
S1040,Learner 41,7,B,2026-07-17,Present
S1040,Learner 41,7,B,2026-07-20,Present
S1040,Learner 41,7,B,2026-07-21,Present
S1040,Learner 41,7,B,2026-07-22,Present
S1040,Learner 41,7,B,2026-07-23,Present
S1040,Learner 41,7,B,2026-07-24,Present
S1040,Learner 41,7,B,2026-07-27,Present
S1040,Learner 41,7,B,2026-07-28,Present
S1040,Learner 41,7,B,2026-07-29,Present
S1040,Learner 41,7,B,2026-07-30,Present
S1040,Learner 41,7,B,2026-07-31,Present
S1040,Learner 41,7,B,2026-08-03,Present
S1040,Learner 41,7,B,2026-08-04,Present
S1040,Learner 41,7,B,2026-08-05,Present
S1040,Learner 41,7,B,2026-08-06,Present
S1040,Learner 41,7,B,2026-08-07,Present
S1040,Learner 41,7,B,2026-08-10,Present
